Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
XKX,2022,exante,4,0.885,52.43,,,,,,,
XKX,2022,exante,5,1.04,26.67,,,,,,,
XKX,2022,exante,7,1.014,2.3,,,,,,,
XKX,2022,exante,8,1.301,2.03,,,,,,,
XKX,2022,exante,10,1.201,11.82,,,,,,,
XKX,2022,exante,11,1.414,4.75,,,,,,,
