,name,iso,y,c,Circumstances,latest,var,Region,Approach1,Value,Measure,Approach,Perspective
563,Denmark,DNK,2011,DK,all,0,Income,Europe,Gini_rforest_exante_rel,18.895800933126,Gini,Relative,Ex-Ante Random Forest
564,Denmark,DNK,2011,DK,all,0,Income,Europe,Gini_trees_exante,0.0375,Gini,Absolute,Ex-Ante Tree
565,Denmark,DNK,2011,DK,all,0,Income,Europe,Gini_trees_exante_rel,14.5800933125972,Gini,Relative,Ex-Ante Tree
566,Denmark,DNK,2011,DK,all,0,Income,Europe,Gini_trees_expost,0.0375,Gini,Absolute,Ex-Post Tree
567,Denmark,DNK,2011,DK,all,0,Income,Europe,Gini_trees_expost_rel,14.5800933125972,Gini,Relative,Ex-Post Tree
568,Denmark,DNK,2011,DK,all,0,Income,Europe,MLD,0.1238,MLD,Absolute,NA
569,Denmark,DNK,2011,DK,all,0,Income,Europe,MLD_rforest_exante,0.0042,MLD,Absolute,Ex-Ante Random Forest
570,Denmark,DNK,2011,DK,all,0,Income,Europe,MLD_rforest_exante_rel,3.39256865912763,MLD,Relative,Ex-Ante Random Forest
571,Denmark,DNK,2011,DK,all,0,Income,Europe,MLD_trees_exante,0.0034,MLD,Absolute,Ex-Ante Tree
572,Denmark,DNK,2011,DK,all,0,Income,Europe,MLD_trees_exante_rel,2.74636510500808,MLD,Relative,Ex-Ante Tree
573,Denmark,DNK,2011,DK,all,0,Income,Europe,MLD_trees_expost,0.0035,MLD,Absolute,Ex-Post Tree
574,Denmark,DNK,2011,DK,all,0,Income,Europe,MLD_trees_expost_rel,2.82714054927302,MLD,Relative,Ex-Post Tree
575,Denmark,DNK,2019,DK,all,1,Income,Europe,Gini,0.2684,Gini,Absolute,NA
576,Denmark,DNK,2019,DK,all,1,Income,Europe,Gini_rforest_exante,0.0722,Gini,Absolute,Ex-Ante Random Forest
577,Denmark,DNK,2019,DK,all,1,Income,Europe,Gini_rforest_exante_rel,26.9001490312966,Gini,Relative,Ex-Ante Random Forest
578,Denmark,DNK,2019,DK,all,1,Income,Europe,Gini_trees_exante,0.0561,Gini,Absolute,Ex-Ante Tree
579,Denmark,DNK,2019,DK,all,1,Income,Europe,Gini_trees_exante_rel,20.9016393442623,Gini,Relative,Ex-Ante Tree
580,Denmark,DNK,2019,DK,all,1,Income,Europe,Gini_trees_expost,0.057,Gini,Absolute,Ex-Post Tree
581,Denmark,DNK,2019,DK,all,1,Income,Europe,Gini_trees_expost_rel,21.2369597615499,Gini,Relative,Ex-Post Tree
582,Denmark,DNK,2019,DK,all,1,Income,Europe,MLD,0.1425,MLD,Absolute,NA
583,Denmark,DNK,2019,DK,all,1,Income,Europe,MLD_rforest_exante,0.008,MLD,Absolute,Ex-Ante Random Forest
584,Denmark,DNK,2019,DK,all,1,Income,Europe,MLD_rforest_exante_rel,5.6140350877193,MLD,Relative,Ex-Ante Random Forest
585,Denmark,DNK,2019,DK,all,1,Income,Europe,MLD_trees_exante,0.0055,MLD,Absolute,Ex-Ante Tree
586,Denmark,DNK,2019,DK,all,1,Income,Europe,MLD_trees_exante_rel,3.85964912280702,MLD,Relative,Ex-Ante Tree
587,Denmark,DNK,2019,DK,all,1,Income,Europe,MLD_trees_expost,0.0052,MLD,Absolute,Ex-Post Tree
588,Denmark,DNK,2019,DK,all,1,Income,Europe,MLD_trees_expost_rel,3.64912280701754,MLD,Relative,Ex-Post Tree
589,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,Gini,0.5204,Gini,Absolute,NA
590,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,Gini_rforest_exante,0.2921,Gini,Absolute,Ex-Ante Random Forest
591,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,Gini_rforest_exante_rel,56.1299000768639,Gini,Relative,Ex-Ante Random Forest
592,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,Gini_trees_exante,0.295,Gini,Absolute,Ex-Ante Tree
593,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,Gini_trees_exante_rel,56.6871637202152,Gini,Relative,Ex-Ante Tree
594,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,Gini_trees_expost,0.3469,Gini,Absolute,Ex-Post Tree
595,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,Gini_trees_expost_rel,66.6602613374327,Gini,Relative,Ex-Post Tree
596,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,MLD,0.5413,MLD,Absolute,NA
597,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,MLD_rforest_exante,0.1375,MLD,Absolute,Ex-Ante Random Forest
598,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,MLD_rforest_exante_rel,25.4018104563089,MLD,Relative,Ex-Ante Random Forest
599,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,MLD_trees_exante,0.1435,MLD,Absolute,Ex-Ante Tree
600,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,MLD_trees_exante_rel,26.5102530944024,MLD,Relative,Ex-Ante Tree
601,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,MLD_trees_expost,0.2327,MLD,Absolute,Ex-Post Tree
602,Ecuador,ECU,2006,ECU,all,0,Income,LATAM,MLD_trees_expost_rel,42.9891003140588,MLD,Relative,Ex-Post Tree
603,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,Gini,0.455,Gini,Absolute,NA
604,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,Gini_rforest_exante,0.2289,Gini,Absolute,Ex-Ante Random Forest
605,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,Gini_rforest_exante_rel,50.3076923076923,Gini,Relative,Ex-Ante Random Forest
606,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,Gini_trees_exante,0.227,Gini,Absolute,Ex-Ante Tree
607,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,Gini_trees_exante_rel,49.8901098901099,Gini,Relative,Ex-Ante Tree
608,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,Gini_trees_expost,0.273,Gini,Absolute,Ex-Post Tree
609,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,Gini_trees_expost_rel,60,Gini,Relative,Ex-Post Tree
610,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,MLD,0.3768,MLD,Absolute,NA
611,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,MLD_rforest_exante,0.0822,MLD,Absolute,Ex-Ante Random Forest
612,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,MLD_rforest_exante_rel,21.8152866242038,MLD,Relative,Ex-Ante Random Forest
613,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,MLD_trees_exante,0.081,MLD,Absolute,Ex-Ante Tree
614,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,MLD_trees_exante_rel,21.4968152866242,MLD,Relative,Ex-Ante Tree
615,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,MLD_trees_expost,0.1421,MLD,Absolute,Ex-Post Tree
616,Ecuador,ECU,2014,ECU,all,1,Income,LATAM,MLD_trees_expost_rel,37.7123142250531,MLD,Relative,Ex-Post Tree
617,Estonia,EST,2005,EE,all,0,Income,Europe,Gini,0.3347,Gini,Absolute,NA
618,Estonia,EST,2005,EE,all,0,Income,Europe,Gini_rforest_exante,0.0952,Gini,Absolute,Ex-Ante Random Forest
619,Estonia,EST,2005,EE,all,0,Income,Europe,Gini_rforest_exante_rel,28.4433821332537,Gini,Relative,Ex-Ante Random Forest
620,Estonia,EST,2005,EE,all,0,Income,Europe,Gini_trees_exante,0.0873,Gini,Absolute,Ex-Ante Tree
621,Estonia,EST,2005,EE,all,0,Income,Europe,Gini_trees_exante_rel,26.0830594562295,Gini,Relative,Ex-Ante Tree
622,Estonia,EST,2005,EE,all,0,Income,Europe,Gini_trees_expost,0.0766,Gini,Absolute,Ex-Post Tree
623,Estonia,EST,2005,EE,all,0,Income,Europe,Gini_trees_expost_rel,22.8861667164625,Gini,Relative,Ex-Post Tree
624,Estonia,EST,2005,EE,all,0,Income,Europe,MLD,0.204,MLD,Absolute,NA
625,Estonia,EST,2005,EE,all,0,Income,Europe,MLD_rforest_exante,0.0145,MLD,Absolute,Ex-Ante Random Forest
626,Estonia,EST,2005,EE,all,0,Income,Europe,MLD_rforest_exante_rel,7.1078431372549,MLD,Relative,Ex-Ante Random Forest
627,Estonia,EST,2005,EE,all,0,Income,Europe,MLD_trees_exante,0.0137,MLD,Absolute,Ex-Ante Tree
628,Estonia,EST,2005,EE,all,0,Income,Europe,MLD_trees_exante_rel,6.7156862745098,MLD,Relative,Ex-Ante Tree
629,Estonia,EST,2005,EE,all,0,Income,Europe,MLD_trees_expost,0.0111,MLD,Absolute,Ex-Post Tree
630,Estonia,EST,2005,EE,all,0,Income,Europe,MLD_trees_expost_rel,5.44117647058824,MLD,Relative,Ex-Post Tree
631,Estonia,EST,2011,EE,all,0,Income,Europe,Gini,0.3211,Gini,Absolute,NA
632,Estonia,EST,2011,EE,all,0,Income,Europe,Gini_rforest_exante,0.0895,Gini,Absolute,Ex-Ante Random Forest
633,Estonia,EST,2011,EE,all,0,Income,Europe,Gini_rforest_exante_rel,27.8729367798194,Gini,Relative,Ex-Ante Random Forest
634,Estonia,EST,2011,EE,all,0,Income,Europe,Gini_trees_exante,0.0836,Gini,Absolute,Ex-Ante Tree
635,Estonia,EST,2011,EE,all,0,Income,Europe,Gini_trees_exante_rel,26.0355029585799,Gini,Relative,Ex-Ante Tree
636,Estonia,EST,2011,EE,all,0,Income,Europe,Gini_trees_expost,0.0714,Gini,Absolute,Ex-Post Tree
637,Estonia,EST,2011,EE,all,0,Income,Europe,Gini_trees_expost_rel,22.2360635316101,Gini,Relative,Ex-Post Tree
638,Estonia,EST,2011,EE,all,0,Income,Europe,MLD,0.1972,MLD,Absolute,NA
639,Estonia,EST,2011,EE,all,0,Income,Europe,MLD_rforest_exante,0.0128,MLD,Absolute,Ex-Ante Random Forest
640,Estonia,EST,2011,EE,all,0,Income,Europe,MLD_rforest_exante_rel,6.49087221095335,MLD,Relative,Ex-Ante Random Forest
641,Estonia,EST,2011,EE,all,0,Income,Europe,MLD_trees_exante,0.012,MLD,Absolute,Ex-Ante Tree
642,Estonia,EST,2011,EE,all,0,Income,Europe,MLD_trees_exante_rel,6.08519269776876,MLD,Relative,Ex-Ante Tree
643,Estonia,EST,2011,EE,all,0,Income,Europe,MLD_trees_expost,0.0084,MLD,Absolute,Ex-Post Tree
644,Estonia,EST,2011,EE,all,0,Income,Europe,MLD_trees_expost_rel,4.25963488843813,MLD,Relative,Ex-Post Tree
645,Estonia,EST,2019,EE,all,1,Income,Europe,Gini,0.2804,Gini,Absolute,NA
646,Estonia,EST,2019,EE,all,1,Income,Europe,Gini_rforest_exante,0.0831,Gini,Absolute,Ex-Ante Random Forest
647,Estonia,EST,2019,EE,all,1,Income,Europe,Gini_rforest_exante_rel,29.6362339514979,Gini,Relative,Ex-Ante Random Forest
648,Estonia,EST,2019,EE,all,1,Income,Europe,Gini_trees_exante,0.0724,Gini,Absolute,Ex-Ante Tree
649,Estonia,EST,2019,EE,all,1,Income,Europe,Gini_trees_exante_rel,25.8202567760342,Gini,Relative,Ex-Ante Tree
650,Estonia,EST,2019,EE,all,1,Income,Europe,Gini_trees_expost,0.0814,Gini,Absolute,Ex-Post Tree
651,Estonia,EST,2019,EE,all,1,Income,Europe,Gini_trees_expost_rel,29.0299572039943,Gini,Relative,Ex-Post Tree
652,Estonia,EST,2019,EE,all,1,Income,Europe,MLD,0.1505,MLD,Absolute,NA
653,Estonia,EST,2019,EE,all,1,Income,Europe,MLD_rforest_exante,0.0107,MLD,Absolute,Ex-Ante Random Forest
654,Estonia,EST,2019,EE,all,1,Income,Europe,MLD_rforest_exante_rel,7.10963455149502,MLD,Relative,Ex-Ante Random Forest
655,Estonia,EST,2019,EE,all,1,Income,Europe,MLD_trees_exante,0.0087,MLD,Absolute,Ex-Ante Tree
656,Estonia,EST,2019,EE,all,1,Income,Europe,MLD_trees_exante_rel,5.78073089700997,MLD,Relative,Ex-Ante Tree
657,Estonia,EST,2019,EE,all,1,Income,Europe,MLD_trees_expost,0.0112,MLD,Absolute,Ex-Post Tree
658,Estonia,EST,2019,EE,all,1,Income,Europe,MLD_trees_expost_rel,7.44186046511628,MLD,Relative,Ex-Post Tree
659,Finland,FIN,2005,FI,all,0,Income,Europe,Gini,0.2708,Gini,Absolute,NA
660,Finland,FIN,2005,FI,all,0,Income,Europe,Gini_rforest_exante,0.108,Gini,Absolute,Ex-Ante Random Forest
661,Finland,FIN,2005,FI,all,0,Income,Europe,Gini_rforest_exante_rel,39.8818316100443,Gini,Relative,Ex-Ante Random Forest
662,Finland,FIN,2005,FI,all,0,Income,Europe,Gini_trees_exante,0.0895,Gini,Absolute,Ex-Ante Tree
663,Finland,FIN,2005,FI,all,0,Income,Europe,Gini_trees_exante_rel,33.0502215657312,Gini,Relative,Ex-Ante Tree
664,Finland,FIN,2005,FI,all,0,Income,Europe,Gini_trees_expost,0.1206,Gini,Absolute,Ex-Post Tree
665,Finland,FIN,2005,FI,all,0,Income,Europe,Gini_trees_expost_rel,44.5347119645495,Gini,Relative,Ex-Post Tree
666,Finland,FIN,2005,FI,all,0,Income,Europe,MLD,0.1318,MLD,Absolute,NA
667,Finland,FIN,2005,FI,all,0,Income,Europe,MLD_rforest_exante,0.0214,MLD,Absolute,Ex-Ante Random Forest
668,Finland,FIN,2005,FI,all,0,Income,Europe,MLD_rforest_exante_rel,16.236722306525,MLD,Relative,Ex-Ante Random Forest
669,Finland,FIN,2005,FI,all,0,Income,Europe,MLD_trees_exante,0.0148,MLD,Absolute,Ex-Ante Tree
670,Finland,FIN,2005,FI,all,0,Income,Europe,MLD_trees_exante_rel,11.2291350531108,MLD,Relative,Ex-Ante Tree
671,Finland,FIN,2005,FI,all,0,Income,Europe,MLD_trees_expost,0.0345,MLD,Absolute,Ex-Post Tree
672,Finland,FIN,2005,FI,all,0,Income,Europe,MLD_trees_expost_rel,26.1760242792109,MLD,Relative,Ex-Post Tree
673,Finland,FIN,2011,FI,all,0,Income,Europe,Gini,0.2662,Gini,Absolute,NA
674,Finland,FIN,2011,FI,all,0,Income,Europe,Gini_rforest_exante,0.064,Gini,Absolute,Ex-Ante Random Forest
675,Finland,FIN,2011,FI,all,0,Income,Europe,Gini_rforest_exante_rel,24.0420736288505,Gini,Relative,Ex-Ante Random Forest
676,Finland,FIN,2011,FI,all,0,Income,Europe,Gini_trees_exante,0.0417,Gini,Absolute,Ex-Ante Tree
677,Finland,FIN,2011,FI,all,0,Income,Europe,Gini_trees_exante_rel,15.6649135987979,Gini,Relative,Ex-Ante Tree
678,Finland,FIN,2011,FI,all,0,Income,Europe,Gini_trees_expost,0.0537,Gini,Absolute,Ex-Post Tree
679,Finland,FIN,2011,FI,all,0,Income,Europe,Gini_trees_expost_rel,20.1728024042074,Gini,Relative,Ex-Post Tree
680,Finland,FIN,2011,FI,all,0,Income,Europe,MLD,0.13,MLD,Absolute,NA
681,Finland,FIN,2011,FI,all,0,Income,Europe,MLD_rforest_exante,0.0077,MLD,Absolute,Ex-Ante Random Forest
682,Finland,FIN,2011,FI,all,0,Income,Europe,MLD_rforest_exante_rel,5.92307692307692,MLD,Relative,Ex-Ante Random Forest
683,Finland,FIN,2011,FI,all,0,Income,Europe,MLD_trees_exante,0.0031,MLD,Absolute,Ex-Ante Tree
684,Finland,FIN,2011,FI,all,0,Income,Europe,MLD_trees_exante_rel,2.38461538461539,MLD,Relative,Ex-Ante Tree
685,Finland,FIN,2011,FI,all,0,Income,Europe,MLD_trees_expost,0.0078,MLD,Absolute,Ex-Post Tree
686,Finland,FIN,2011,FI,all,0,Income,Europe,MLD_trees_expost_rel,6,MLD,Relative,Ex-Post Tree
687,Finland,FIN,2019,FI,all,1,Income,Europe,Gini,0.2867,Gini,Absolute,NA
688,Finland,FIN,2019,FI,all,1,Income,Europe,Gini_rforest_exante,0.1094,Gini,Absolute,Ex-Ante Random Forest
689,Finland,FIN,2019,FI,all,1,Income,Europe,Gini_rforest_exante_rel,38.1583536798047,Gini,Relative,Ex-Ante Random Forest
690,Finland,FIN,2019,FI,all,1,Income,Europe,Gini_trees_exante,0.092,Gini,Absolute,Ex-Ante Tree
691,Finland,FIN,2019,FI,all,1,Income,Europe,Gini_trees_exante_rel,32.0892919427974,Gini,Relative,Ex-Ante Tree
692,Finland,FIN,2019,FI,all,1,Income,Europe,Gini_trees_expost,0.0935,Gini,Absolute,Ex-Post Tree
693,Finland,FIN,2019,FI,all,1,Income,Europe,Gini_trees_expost_rel,32.6124869201256,Gini,Relative,Ex-Post Tree
694,Finland,FIN,2019,FI,all,1,Income,Europe,MLD,0.143,MLD,Absolute,NA
695,Finland,FIN,2019,FI,all,1,Income,Europe,MLD_rforest_exante,0.0191,MLD,Absolute,Ex-Ante Random Forest
696,Finland,FIN,2019,FI,all,1,Income,Europe,MLD_rforest_exante_rel,13.3566433566434,MLD,Relative,Ex-Ante Random Forest
697,Finland,FIN,2019,FI,all,1,Income,Europe,MLD_trees_exante,0.0142,MLD,Absolute,Ex-Ante Tree
698,Finland,FIN,2019,FI,all,1,Income,Europe,MLD_trees_exante_rel,9.93006993006993,MLD,Relative,Ex-Ante Tree
699,Finland,FIN,2019,FI,all,1,Income,Europe,MLD_trees_expost,0.0139,MLD,Absolute,Ex-Post Tree
700,Finland,FIN,2019,FI,all,1,Income,Europe,MLD_trees_expost_rel,9.72027972027972,MLD,Relative,Ex-Post Tree
701,France,FRA,2005,FR,all,0,Income,Europe,Gini,0.2699,Gini,Absolute,NA
702,France,FRA,2005,FR,all,0,Income,Europe,Gini_rforest_exante,0.1076,Gini,Absolute,Ex-Ante Random Forest
703,France,FRA,2005,FR,all,0,Income,Europe,Gini_rforest_exante_rel,39.866617265654,Gini,Relative,Ex-Ante Random Forest
704,France,FRA,2005,FR,all,0,Income,Europe,Gini_trees_exante,0.0939,Gini,Absolute,Ex-Ante Tree
705,France,FRA,2005,FR,all,0,Income,Europe,Gini_trees_exante_rel,34.7906632085958,Gini,Relative,Ex-Ante Tree
706,France,FRA,2005,FR,all,0,Income,Europe,Gini_trees_expost,0.1038,Gini,Absolute,Ex-Post Tree
707,France,FRA,2005,FR,all,0,Income,Europe,Gini_trees_expost_rel,38.4586884031123,Gini,Relative,Ex-Post Tree
708,France,FRA,2005,FR,all,0,Income,Europe,MLD,0.1235,MLD,Absolute,NA
709,France,FRA,2005,FR,all,0,Income,Europe,MLD_rforest_exante,0.02,MLD,Absolute,Ex-Ante Random Forest
710,France,FRA,2005,FR,all,0,Income,Europe,MLD_rforest_exante_rel,16.1943319838057,MLD,Relative,Ex-Ante Random Forest
711,France,FRA,2005,FR,all,0,Income,Europe,MLD_trees_exante,0.0164,MLD,Absolute,Ex-Ante Tree
712,France,FRA,2005,FR,all,0,Income,Europe,MLD_trees_exante_rel,13.2793522267207,MLD,Relative,Ex-Ante Tree
713,France,FRA,2005,FR,all,0,Income,Europe,MLD_trees_expost,0.0188,MLD,Absolute,Ex-Post Tree
714,France,FRA,2005,FR,all,0,Income,Europe,MLD_trees_expost_rel,15.2226720647773,MLD,Relative,Ex-Post Tree
715,France,FRA,2011,FR,all,0,Income,Europe,Gini,0.2951,Gini,Absolute,NA
716,France,FRA,2011,FR,all,0,Income,Europe,Gini_rforest_exante,0.1064,Gini,Absolute,Ex-Ante Random Forest
717,France,FRA,2011,FR,all,0,Income,Europe,Gini_rforest_exante_rel,36.0555743815656,Gini,Relative,Ex-Ante Random Forest
718,France,FRA,2011,FR,all,0,Income,Europe,Gini_trees_exante,0.0934,Gini,Absolute,Ex-Ante Tree
719,France,FRA,2011,FR,all,0,Income,Europe,Gini_trees_exante_rel,31.6502880379532,Gini,Relative,Ex-Ante Tree
720,France,FRA,2011,FR,all,0,Income,Europe,Gini_trees_expost,0.0991,Gini,Absolute,Ex-Post Tree
721,France,FRA,2011,FR,all,0,Income,Europe,Gini_trees_expost_rel,33.5818366655371,Gini,Relative,Ex-Post Tree
722,France,FRA,2011,FR,all,0,Income,Europe,MLD,0.1546,MLD,Absolute,NA
723,France,FRA,2011,FR,all,0,Income,Europe,MLD_rforest_exante,0.0188,MLD,Absolute,Ex-Ante Random Forest
724,France,FRA,2011,FR,all,0,Income,Europe,MLD_rforest_exante_rel,12.1604139715395,MLD,Relative,Ex-Ante Random Forest
725,France,FRA,2011,FR,all,0,Income,Europe,MLD_trees_exante,0.0149,MLD,Absolute,Ex-Ante Tree
726,France,FRA,2011,FR,all,0,Income,Europe,MLD_trees_exante_rel,9.63777490297542,MLD,Relative,Ex-Ante Tree
727,France,FRA,2011,FR,all,0,Income,Europe,MLD_trees_expost,0.0245,MLD,Absolute,Ex-Post Tree
728,France,FRA,2011,FR,all,0,Income,Europe,MLD_trees_expost_rel,15.8473479948254,MLD,Relative,Ex-Post Tree
729,France,FRA,2019,FR,all,1,Income,Europe,Gini,0.2865,Gini,Absolute,NA
730,France,FRA,2019,FR,all,1,Income,Europe,Gini_rforest_exante,0.1229,Gini,Absolute,Ex-Ante Random Forest
731,France,FRA,2019,FR,all,1,Income,Europe,Gini_rforest_exante_rel,42.8970331588133,Gini,Relative,Ex-Ante Random Forest
732,France,FRA,2019,FR,all,1,Income,Europe,Gini_trees_exante,0.1114,Gini,Absolute,Ex-Ante Tree
733,France,FRA,2019,FR,all,1,Income,Europe,Gini_trees_exante_rel,38.8830715532286,Gini,Relative,Ex-Ante Tree
734,France,FRA,2019,FR,all,1,Income,Europe,Gini_trees_expost,0.1185,Gini,Absolute,Ex-Post Tree
735,France,FRA,2019,FR,all,1,Income,Europe,Gini_trees_expost_rel,41.3612565445026,Gini,Relative,Ex-Post Tree
736,France,FRA,2019,FR,all,1,Income,Europe,MLD,0.1449,MLD,Absolute,NA
737,France,FRA,2019,FR,all,1,Income,Europe,MLD_rforest_exante,0.0279,MLD,Absolute,Ex-Ante Random Forest
738,France,FRA,2019,FR,all,1,Income,Europe,MLD_rforest_exante_rel,19.2546583850932,MLD,Relative,Ex-Ante Random Forest
739,France,FRA,2019,FR,all,1,Income,Europe,MLD_trees_exante,0.0202,MLD,Absolute,Ex-Ante Tree
740,France,FRA,2019,FR,all,1,Income,Europe,MLD_trees_exante_rel,13.9406487232574,MLD,Relative,Ex-Ante Tree
741,France,FRA,2019,FR,all,1,Income,Europe,MLD_trees_expost,0.0247,MLD,Absolute,Ex-Post Tree
742,France,FRA,2019,FR,all,1,Income,Europe,MLD_trees_expost_rel,17.0462387853692,MLD,Relative,Ex-Post Tree
743,Gambia,GMB,2015,GAM,all,1,Income,Africa,Gini,0.5755,Gini,Absolute,NA
744,Gambia,GMB,2015,GAM,all,1,Income,Africa,Gini_rforest_exante,0.1945,Gini,Absolute,Ex-Ante Random Forest
745,Gambia,GMB,2015,GAM,all,1,Income,Africa,Gini_rforest_exante_rel,33.7966985230235,Gini,Relative,Ex-Ante Random Forest
746,Gambia,GMB,2015,GAM,all,1,Income,Africa,Gini_trees_exante,0.1988,Gini,Absolute,Ex-Ante Tree
747,Gambia,GMB,2015,GAM,all,1,Income,Africa,Gini_trees_exante_rel,34.5438748913988,Gini,Relative,Ex-Ante Tree
748,Gambia,GMB,2015,GAM,all,1,Income,Africa,Gini_trees_expost,0.2335,Gini,Absolute,Ex-Post Tree
749,Gambia,GMB,2015,GAM,all,1,Income,Africa,Gini_trees_expost_rel,40.5734144222415,Gini,Relative,Ex-Post Tree
750,Gambia,GMB,2015,GAM,all,1,Income,Africa,MLD,0.6697,MLD,Absolute,NA
751,Gambia,GMB,2015,GAM,all,1,Income,Africa,MLD_rforest_exante,0.0583,MLD,Absolute,Ex-Ante Random Forest
752,Gambia,GMB,2015,GAM,all,1,Income,Africa,MLD_rforest_exante_rel,8.70539047334628,MLD,Relative,Ex-Ante Random Forest
753,Gambia,GMB,2015,GAM,all,1,Income,Africa,MLD_trees_exante,0.0662,MLD,Absolute,Ex-Ante Tree
754,Gambia,GMB,2015,GAM,all,1,Income,Africa,MLD_trees_exante_rel,9.88502314469165,MLD,Relative,Ex-Ante Tree
755,Gambia,GMB,2015,GAM,all,1,Income,Africa,MLD_trees_expost,0.1118,MLD,Absolute,Ex-Post Tree
756,Gambia,GMB,2015,GAM,all,1,Income,Africa,MLD_trees_expost_rel,16.6940421084068,MLD,Relative,Ex-Post Tree
757,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,Gini,0.4685,Gini,Absolute,NA
758,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,Gini_rforest_exante,0.2109,Gini,Absolute,Ex-Ante Random Forest
759,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,Gini_rforest_exante_rel,45.0160085378869,Gini,Relative,Ex-Ante Random Forest
760,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,Gini_trees_exante,0.1221,Gini,Absolute,Ex-Ante Tree
761,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,Gini_trees_exante_rel,26.0618996798292,Gini,Relative,Ex-Ante Tree
762,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,Gini_trees_expost,0.1778,Gini,Absolute,Ex-Post Tree
763,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,Gini_trees_expost_rel,37.9509071504803,Gini,Relative,Ex-Post Tree
764,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,MLD,0.3809,MLD,Absolute,NA
765,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,MLD_rforest_exante,0.0689,MLD,Absolute,Ex-Ante Random Forest
766,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,MLD_rforest_exante_rel,18.0887372013652,MLD,Relative,Ex-Ante Random Forest
767,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,MLD_trees_exante,0.0409,MLD,Absolute,Ex-Ante Tree
768,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,MLD_trees_exante_rel,10.7377264373851,MLD,Relative,Ex-Ante Tree
769,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,MLD_trees_expost,0.0531,MLD,Absolute,Ex-Post Tree
770,Georgia,GEO,2016,GEO,all,1,Income,Asia + Oceania,MLD_trees_expost_rel,13.9406668416907,MLD,Relative,Ex-Post Tree
771,Germany,DEU,2005,DE,all,0,Income,Europe,Gini,0.3041,Gini,Absolute,NA
772,Germany,DEU,2005,DE,all,0,Income,Europe,Gini_rforest_exante,0.1392,Gini,Absolute,Ex-Ante Random Forest
773,Germany,DEU,2005,DE,all,0,Income,Europe,Gini_rforest_exante_rel,45.7744163104242,Gini,Relative,Ex-Ante Random Forest
774,Germany,DEU,2005,DE,all,0,Income,Europe,Gini_trees_exante,0.1314,Gini,Absolute,Ex-Ante Tree
775,Germany,DEU,2005,DE,all,0,Income,Europe,Gini_trees_exante_rel,43.2094705688918,Gini,Relative,Ex-Ante Tree
776,Germany,DEU,2005,DE,all,0,Income,Europe,Gini_trees_expost,0.1509,Gini,Absolute,Ex-Post Tree
777,Germany,DEU,2005,DE,all,0,Income,Europe,Gini_trees_expost_rel,49.6218349227228,Gini,Relative,Ex-Post Tree
778,Germany,DEU,2005,DE,all,0,Income,Europe,MLD,0.1623,MLD,Absolute,NA
779,Germany,DEU,2005,DE,all,0,Income,Europe,MLD_rforest_exante,0.032,MLD,Absolute,Ex-Ante Random Forest
780,Germany,DEU,2005,DE,all,0,Income,Europe,MLD_rforest_exante_rel,19.7165742452249,MLD,Relative,Ex-Ante Random Forest
781,Germany,DEU,2005,DE,all,0,Income,Europe,MLD_trees_exante,0.0302,MLD,Absolute,Ex-Ante Tree
